song_id,artist_id,song_genre,user_id,n_listen,publish_year
511,106,2,557,15,2010
560,110,2,1600,8,2013
515,145,5,1809,12,2019
347,225,4,1770,9,2008
616,43,5,367,12,2006
763,89,3,2786,1,2013
438,279,5,2300,11,2020
582,247,5,415,13,2005
523,18,2,1345,3,2005
327,421,4,2290,1,2019
794,401,2,1421,1,2003
29,191,5,989,4,2018
431,267,3,516,0,2000
105,435,4,1125,3,2015
495,268,2,1202,4,2018
303,56,2,1978,2,2001
85,259,4,2628,8,2004
692,265,5,64,3,2015
258,466,4,1899,15,2020
532,386,2,923,11,2001
558,392,5,1134,11,2001
320,196,1,2737,12,2002
62,273,2,2422,10,2014
962,1,2,2504,11,2016
412,230,5,873,14,2004
114,499,2,2492,9,2014
503,388,5,2881,10,2000
78,79,3,1845,1,2015
500,190,5,354,0,2011
177,61,1,2131,14,2014
277,104,3,1099,10,2008
160,148,1,1759,9,2018
597,255,1,2564,6,2009
367,316,3,2423,12,2005
392,238,4,938,3,2012
141,199,5,2546,1,2006
953,112,2,827,4,2003
310,355,3,1594,13,2000
386,273,4,453,1,2010
901,170,2,2815,11,2011
416,62,5,580,7,2008
184,316,1,1967,9,2017
346,346,2,1259,11,2019
889,474,5,335,5,2017
930,298,5,924,0,2006
999,173,4,1036,6,2019
470,172,4,1393,0,2009
283,290,5,2391,0,2000
476,489,3,442,2,2004
1,473,4,2074,6,2005
471,393,3,1138,9,2011
388,445,4,1794,3,2005
283,101,3,1272,15,2019
695,377,4,2635,6,2017
905,63,2,2584,2,2020
772,234,4,2572,4,2007
60,20,3,996,4,2012
781,418,4,2160,6,2009
534,81,3,129,8,2008
62,83,4,2753,13,2005
293,410,1,479,11,2004
473,376,5,1534,10,2020
235,466,5,1606,5,2018
91,49,2,1818,6,2011
331,107,5,1472,8,2018
65,412,4,2766,5,2010
456,255,5,1472,1,2019
1000,441,3,2398,15,2017
449,62,2,2844,9,2011
79,387,4,2543,15,2012
279,491,5,2521,8,2021
736,417,4,282,4,2000
56,83,2,426,6,2013
410,242,1,1330,12,2000
15,57,3,327,3,2018
404,306,2,1116,3,2012
657,58,4,697,11,2000
752,218,3,2359,9,2000
449,105,2,2198,5,2010
585,469,4,2428,1,2016
426,412,3,591,4,2016
868,148,2,2534,3,2011
565,109,3,1602,0,2007
853,132,2,2045,15,2020
455,179,4,2171,8,2005
78,285,5,2847,14,2019
766,431,2,2419,6,2000
547,147,2,2224,7,2015
895,415,1,628,1,2016
864,258,2,1368,5,2012
355,313,2,2210,15,2013
662,294,5,761,3,2004
211,23,4,2939,1,2006
275,458,1,86,5,2011
183,377,2,1026,10,2018
477,452,4,1948,12,2017
403,123,2,1371,0,2005
886,202,4,2199,11,2005
869,93,3,143,3,2020
757,475,1,2612,11,2019
270,307,3,646,0,2015
556,277,4,889,6,2007
910,351,2,159,2,2004
294,426,2,270,11,2007
882,419,1,712,2,2000
424,137,3,542,12,2013
803,301,2,1150,11,2005
288,459,4,492,4,2015
491,117,2,2606,4,2017
938,222,4,1974,9,2004
533,254,2,262,3,2014
898,418,3,169,14,2004
718,491,5,2135,14,2011
855,458,3,2294,9,2021
311,175,3,1386,14,2015
414,252,2,49,5,2006
918,488,5,879,12,2009
47,148,5,1191,14,2020
474,359,1,349,1,2018
496,423,5,2111,4,2008
472,130,1,2322,7,2006
983,119,2,1228,8,2004
292,297,5,2714,5,2016
858,69,3,2923,11,2011
435,246,5,2443,3,2021
122,346,3,343,10,2013
15,172,2,2002,9,2011
398,453,5,2274,5,2003
729,103,3,1911,10,2017
796,308,1,403,2,2017
497,114,4,2469,10,2005
156,153,4,1257,2,2009
867,429,4,1046,13,2005
830,328,5,1918,8,2007
347,36,3,2095,1,2012
915,310,5,1171,7,2008
136,14,3,671,4,2006
452,41,2,434,3,2004
409,300,1,1704,10,2006
338,115,3,965,1,2005
182,34,5,791,15,2018
358,466,4,914,12,2007
189,427,3,2843,10,2020
160,189,1,2461,9,2006
882,81,2,2177,4,2019
396,294,3,551,6,2003
970,418,5,1864,4,2015
809,323,2,1416,7,2017
10,65,1,1456,6,2021
907,37,4,2526,7,2010
777,316,4,2534,8,2008
61,422,1,1783,5,2021
660,331,1,1421,1,2021
620,115,2,2991,2,2020
904,1,1,29,3,2015
781,274,2,2864,0,2001
224,46,2,2437,12,2000
123,250,3,2663,12,2003
852,392,1,76,9,2020
781,194,2,878,3,2019
74,449,1,2398,9,2008
655,351,3,2358,3,2012
366,422,5,1121,5,2014
686,255,3,1970,7,2012
153,266,4,2760,8,2014
72,308,3,483,5,2007
666,371,4,462,13,2004
330,313,3,2983,7,2000
268,38,3,1164,1,2015
320,119,2,1256,15,2002
645,201,3,2220,5,2011
269,59,2,1165,10,2017
724,473,1,2069,1,2006
878,230,4,1784,10,2002
359,337,2,2740,6,2011
27,351,1,2270,4,2013
305,97,2,161,3,2014
103,14,5,2886,6,2015
16,67,1,621,9,2011
139,346,1,2729,10,2005
432,477,1,2137,12,2001
349,375,4,2800,8,2003
243,81,2,2261,12,2015
798,22,3,1316,8,2014
116,124,5,1290,2,2004
985,198,4,1386,14,2019
831,439,4,2852,15,2008
894,387,4,1490,6,2000
925,69,1,493,4,2004
997,77,5,660,14,2021
920,173,3,1431,8,2011
736,140,1,839,14,2019
760,320,4,2518,1,2005
486,377,2,2552,11,2000
429,181,4,376,11,2012
812,101,1,114,2,2006
727,62,3,2263,14,2002
75,436,5,1645,13,2003
704,377,4,1296,13,2020
483,48,3,2175,9,2009
604,402,5,985,5,2000
348,222,2,918,15,2006
959,97,1,957,11,2000
324,412,1,836,11,2018
938,489,3,1885,5,2010
90,317,3,1182,2,2009
973,490,4,1759,7,2015
793,184,5,745,9,2019
358,301,1,648,14,2010
542,420,2,2295,8,2007
359,239,1,1315,14,2012
317,332,1,1400,11,2019
289,84,1,1284,0,2013
575,248,3,2796,11,2020
37,242,5,1555,15,2016
389,367,3,479,15,2019
978,25,3,1313,2,2004
30,184,4,865,6,2001
212,101,1,54,6,2012
948,263,4,887,9,2009
455,306,5,523,6,2006
200,23,2,1617,9,2018
357,167,1,2084,10,2005
96,214,3,2701,3,2006
835,148,3,1381,7,2008
916,152,1,2735,12,2011
631,105,3,1473,14,2000
194,137,5,579,15,2019
62,22,3,2312,8,2010
48,89,2,2958,15,2003
38,141,1,2351,2,2017
711,368,1,1045,10,2000
604,213,4,1383,6,2003
955,216,1,265,10,2005
681,336,5,641,3,2001
555,144,1,623,4,2005
604,283,1,408,13,2006
129,122,2,2081,4,2001
775,162,3,722,2,2013
363,175,2,2003,0,2006
518,97,4,1101,5,2021
473,351,2,2233,12,2020
764,139,3,696,12,2005
555,101,5,1557,8,2021
163,170,5,2213,3,2014
773,22,2,1546,4,2000
576,175,5,713,8,2013
150,26,5,2891,5,2000
259,382,1,1745,4,2002
285,325,1,1382,14,2021
752,345,4,813,0,2019
573,446,3,1170,1,2019
646,434,5,2130,8,2013
471,132,5,189,6,2009
166,375,4,1147,12,2007
134,56,3,333,0,2014
149,473,5,382,6,2018
24,22,2,191,5,2010
294,318,3,2158,10,2015
138,129,3,1185,1,2012
148,218,2,942,14,2014
278,348,1,1002,11,2015
147,266,1,1746,0,2003
154,25,2,1616,8,2008
742,395,4,2335,15,2002
895,363,4,1026,10,2018
838,441,5,2098,8,2002
545,329,4,685,15,2009
533,106,3,2111,11,2017
169,317,1,2835,15,2003
698,269,1,1996,9,2003
44,411,4,279,14,2021
496,89,2,2135,8,2005
456,440,3,2423,3,2009
347,33,1,580,3,2011
541,491,3,2871,14,2010
261,178,4,974,15,2014
171,267,5,55,2,2019
194,310,2,74,12,2004
690,115,2,80,12,2010
836,97,5,82,14,2001
484,380,1,250,2,2009
234,219,4,2609,15,2011
663,212,1,2486,9,2006
274,403,5,2352,8,2013
936,152,2,964,5,2004
62,187,4,2641,10,2010
463,21,3,2378,14,2004
274,500,1,187,2,2021
816,301,5,2381,3,2013
621,451,3,1887,4,2013
290,364,3,1896,4,2004
1,485,2,785,0,2001
814,421,3,503,15,2012
273,287,4,967,2,2009
204,398,2,2823,15,2006
317,421,2,839,14,2005
288,486,1,2007,4,2004
62,303,1,951,14,2015
193,428,5,1690,14,2020
299,221,2,1705,14,2012
866,25,3,800,1,2004
879,199,5,1233,11,2005
834,49,3,2972,1,2017
586,235,5,432,11,2011
583,97,3,1648,15,2012
117,85,3,1503,4,2004
64,346,4,2302,0,2011
724,453,1,2973,2,2004
504,92,1,673,11,2006
550,240,4,1473,9,2012
490,205,1,2916,13,2013
661,353,4,1268,5,2006
126,155,1,1313,2,2014
72,88,1,624,2,2005
169,355,3,1146,8,2014
837,117,1,1999,3,2009
160,250,4,1872,0,2014
82,256,1,2844,12,2017
498,316,4,1334,3,2011
181,176,4,1520,8,2017
641,110,4,2619,7,2009
675,442,5,1884,3,2021
338,484,1,1735,13,2005
95,66,2,1096,8,2001
559,458,3,2776,6,2001
384,31,4,199,4,2011
408,232,1,2587,1,2005
491,280,4,2752,2,2015
277,26,4,2623,15,2007
908,218,3,717,1,2020
630,370,5,2330,8,2006
510,112,3,2267,15,2001
272,139,4,2477,8,2008
993,64,3,986,5,2006
389,452,2,398,7,2003
849,301,5,1679,9,2009
360,317,5,1827,1,2006
850,185,5,678,13,2016
766,55,5,795,7,2008
152,265,1,2395,9,2021
946,269,3,437,5,2006
796,312,3,1009,6,2012
834,323,5,1139,13,2009
10,44,3,2147,6,2020
393,486,2,425,11,2020
314,412,1,1902,10,2019
983,336,5,59,7,2017
214,214,1,1649,1,2018
736,290,3,1312,10,2007
840,147,2,709,4,2020
559,119,2,1150,10,2010
927,437,3,2898,11,2009
218,47,4,1464,6,2013
642,379,5,1179,11,2017
560,411,1,1495,6,2005
58,477,2,2552,9,2008
791,28,3,2367,12,2014
414,333,5,2154,7,2017
709,60,1,26,11,2000
93,351,1,755,7,2012
793,235,4,327,7,2000
441,488,2,820,3,2013
573,421,4,1052,3,2020
944,258,3,1033,6,2005
547,249,4,783,2,2015
470,77,3,1841,13,2009
533,219,3,828,12,2013
832,252,3,463,11,2011
627,236,4,1995,10,2002
917,387,2,464,6,2000
936,186,2,1961,6,2011
201,338,1,2823,12,2005
177,333,5,1830,10,2009
502,113,2,1778,8,2021
850,209,2,2767,14,2017
561,342,2,1383,8,2004
208,484,4,448,10,2016
850,201,3,2235,2,2007
488,297,2,640,13,2021
159,277,5,709,3,2014
341,365,2,2340,12,2019
524,455,1,2971,12,2002
314,128,2,1252,11,2006
368,2,5,1458,5,2017
624,244,5,2058,7,2014
267,269,3,116,8,2012
708,173,5,2969,1,2002
539,467,4,9,1,2020
875,199,4,1626,15,2005
366,249,3,2657,2,2001
103,59,3,2449,1,2005
459,75,1,1895,4,2001
258,147,5,1192,1,2011
603,10,4,2293,7,2000
559,185,3,1064,5,2002
388,176,5,951,5,2011
211,142,1,1412,14,2015
355,95,5,1970,12,2010
695,160,4,389,11,2005
529,387,1,2067,2,2004
2,407,2,1710,0,2016
276,218,3,989,0,2017
873,368,2,2099,3,2014
532,302,2,2937,9,2009
631,359,2,1389,12,2009
327,425,4,2599,1,2013
816,351,3,710,6,2000
195,13,5,108,12,2021
825,140,3,368,14,2018
835,139,5,1592,15,2011
485,460,4,2904,7,2009
181,246,2,2379,12,2006
48,7,2,2467,3,2010
256,346,1,2423,11,2019
229,403,1,1133,13,2012
257,487,5,1269,10,2016
947,337,1,2973,5,2006
262,242,2,2,11,2015
663,367,2,2543,15,2016
568,52,3,1941,15,2001
943,35,2,713,4,2009
172,318,3,578,15,2017
861,446,4,421,12,2005
336,108,5,2832,12,2004
220,481,4,2608,9,2001
87,97,4,614,2,2004
120,418,5,2112,11,2003
561,351,2,1224,12,2009
275,334,5,2506,6,2020
750,340,5,352,7,2007
629,131,5,657,2,2006
477,377,4,605,8,2006
31,357,5,543,2,2015
790,30,1,1671,8,2002
468,339,3,1667,3,2006
338,432,4,520,12,2012
806,401,3,2858,14,2013
579,352,2,1845,12,2020
462,312,1,2628,1,2009
592,398,4,2410,4,2004
834,268,4,691,0,2014
522,462,5,2281,12,2019
182,459,4,2493,5,2010
568,478,1,220,0,2015
162,69,3,1001,4,2007
780,16,2,832,15,2014
481,417,2,2079,12,2000
168,27,5,1757,13,2006
422,498,4,425,5,2014
656,159,3,804,9,2001
703,290,1,775,13,2007
770,48,4,1945,8,2010
683,214,3,354,2,2013
726,53,2,932,4,2003
745,212,1,2452,9,2006
389,50,4,310,1,2021
29,231,3,1542,4,2014
297,33,4,660,12,2010
177,66,3,605,14,2011
204,80,3,2249,13,2010
361,71,1,1891,6,2006
505,148,1,1686,10,2008
959,324,3,2781,11,2008
951,455,4,48,15,2003
518,351,3,662,3,2006
760,384,1,2480,5,2010
672,218,2,1271,1,2004
19,190,3,273,12,2015
188,35,1,543,15,2008
578,432,3,545,11,2007
659,444,4,2487,3,2008
874,108,3,375,1,2007
829,50,4,2179,1,2016
602,289,1,2140,7,2012
369,354,1,2556,4,2003
977,260,4,107,1,2004
238,282,2,1577,5,2003
856,59,5,1029,1,2004
787,200,1,710,6,2015
900,240,5,60,15,2020
562,25,4,1815,10,2019
706,30,1,1751,5,2007
314,1,2,1912,9,2016
807,351,4,1178,7,2000
579,267,1,613,4,2009
703,494,4,742,10,2006
297,87,3,2864,8,2021
267,303,2,335,11,2017
629,100,1,1879,12,2016
254,344,2,2497,13,2013
72,425,4,439,3,2004
197,101,2,504,5,2017
399,176,4,1312,5,2003
910,347,3,1371,6,2014
962,278,4,1504,15,2011
761,20,4,2022,7,2001
44,158,3,901,9,2013
253,350,2,1119,7,2011
493,63,4,2126,7,2004
173,296,4,2157,12,2006
508,485,5,1075,11,2011
860,393,4,48,9,2002
475,127,1,2537,0,2018
275,323,5,1741,15,2016
337,321,4,1542,1,2016
990,322,1,824,5,2005
489,238,4,2937,1,2014
869,429,3,924,10,2006
314,55,1,754,2,2017
384,88,2,408,1,2001
149,499,4,1532,8,2006
591,456,5,2643,7,2020
541,491,3,276,3,2015
183,386,5,1156,0,2000
282,198,2,2791,3,2002
912,340,2,282,8,2003
937,215,2,1677,1,2017
591,188,5,1896,10,2001
645,146,5,1759,6,2018
936,285,3,303,14,2001
567,178,2,940,5,2010
29,200,3,179,3,2007
221,438,2,564,5,2008
142,347,3,1419,4,2019
192,473,5,2831,9,2010
935,376,5,2254,4,2014
858,201,3,1103,7,2007
380,153,5,2594,15,2015
373,158,5,282,5,2014
361,375,4,2985,1,2007
923,275,3,557,8,2010
353,387,4,2615,5,2021
594,57,1,1203,9,2009
911,161,4,908,2,2007
924,295,5,485,4,2009
901,73,3,1068,1,2016
819,204,2,1746,14,2012
434,414,5,2481,5,2016
728,334,2,2562,13,2010
509,284,1,1290,1,2020
114,229,1,558,10,2015
705,87,1,2099,7,2004
276,477,4,902,11,2011
973,317,4,1821,5,2001
26,162,1,1444,1,2016
262,377,3,1355,15,2014
420,336,5,978,14,2015
429,169,2,344,3,2015
922,127,5,2521,1,2005
256,78,3,2122,13,2009
987,444,2,2635,7,2002
20,207,4,316,3,2010
461,306,5,1440,13,2019
288,395,4,2620,7,2015
135,496,1,651,8,2008
32,57,1,1331,5,2012
930,233,1,165,12,2013
618,161,1,2744,2,2008
921,29,2,2565,5,2003
782,363,3,2703,1,2019
681,188,5,2968,6,2005
966,325,4,2467,9,2020
273,421,1,2359,10,2005
1000,68,2,310,1,2000
120,384,1,1260,1,2008
777,484,5,570,8,2021
26,160,4,2230,8,2019
886,122,1,1403,9,2001
12,355,5,951,11,2021
952,184,5,24,15,2005
985,294,1,1226,6,2015
322,115,3,394,6,2002
110,448,2,1474,0,2021
90,248,5,2205,12,2008
602,209,3,2042,8,2019
617,95,3,1355,5,2002
430,40,2,85,0,2005
638,439,3,865,7,2018
318,165,3,46,13,2016
740,119,1,1516,11,2007
74,438,1,1888,8,2001
75,335,1,1399,10,2006
642,264,5,1180,15,2015
685,304,4,2948,13,2012
449,72,4,71,11,2018
437,199,3,399,10,2017
568,192,5,1275,5,2008
955,353,1,472,1,2021
214,133,5,637,2,2018
427,473,1,1950,15,2005
334,121,5,1306,4,2015
599,281,1,2916,3,2021
790,345,1,2556,14,2008
757,194,4,1765,9,2013
812,26,4,1551,4,2017
988,43,1,2584,4,2015
1000,222,3,1675,8,2018
440,103,1,1986,2,2017
793,146,5,1935,4,2003
812,377,4,1273,8,2010
669,71,2,1162,0,2011
339,25,3,44,4,2014
77,235,1,295,9,2019
510,81,4,781,13,2020
851,354,5,880,3,2020
55,72,4,2293,6,2001
714,317,3,2777,9,2006
589,226,2,2492,12,2012
654,438,4,135,6,2015
717,171,4,2650,15,2002
133,316,2,2776,6,2012
821,47,5,1034,3,2013
252,299,1,228,15,2011
1000,465,3,1558,9,2018
360,262,3,549,7,2014
944,356,3,1595,5,2010
738,463,3,1062,15,2014
412,289,1,151,11,2013
516,477,4,1133,5,2020
99,411,4,292,0,2001
707,271,5,1062,4,2007
71,275,1,2170,11,2015
893,42,3,2423,9,2016
534,452,4,1205,5,2011
159,148,4,2235,3,2013
357,437,4,2386,3,2020
870,268,1,2011,13,2013
142,134,2,1824,11,2014
581,228,1,2763,5,2002
89,445,1,1631,14,2012
670,74,1,285,13,2014
132,406,1,2322,6,2019
507,172,1,1596,1,2001
199,281,3,1127,2,2000
183,134,2,146,4,2015
164,113,4,283,3,2002
104,92,5,2524,8,2018
480,393,5,229,2,2009
155,278,2,2124,6,2008
771,408,1,244,10,2019
504,254,3,930,0,2014
923,424,2,999,0,2012
608,240,1,2695,15,2019
258,176,1,448,12,2016
706,453,2,839,12,2020
173,416,1,619,2,2001
57,314,4,779,5,2000
705,387,1,279,9,2009
419,454,3,2547,13,2019
275,26,4,2190,8,2003
439,360,4,1763,12,2005
892,428,2,474,14,2010
191,437,4,390,9,2000
763,376,5,535,15,2014
541,453,1,2988,7,2011
591,415,2,643,10,2007
929,330,4,1465,0,2016
81,366,1,1474,2,2020
147,132,1,1368,1,2007
128,494,1,1907,3,2001
749,156,4,516,15,2018
261,277,1,183,2,2008
348,110,3,1127,0,2008
341,469,1,412,8,2017
154,454,4,553,13,2019
162,142,2,1942,5,2005
497,499,5,1006,6,2011
323,99,3,1747,7,2021
76,144,4,1450,6,2006
964,221,4,964,14,2014
348,320,4,210,12,2012
316,253,3,2827,6,2018
973,356,2,1894,8,2001
810,314,1,2897,14,2000
147,364,3,2755,0,2011
998,188,5,453,8,2016
93,291,3,672,2,2017
148,475,5,2136,0,2013
762,99,4,1454,3,2016
913,20,1,786,0,2003
54,216,2,1625,1,2012
880,35,2,1999,13,2001
520,284,1,1497,1,2017
948,232,5,1960,13,2010
433,70,2,1013,9,2010
383,413,1,2244,14,2012
910,399,5,2035,5,2020
175,13,1,1584,6,2018
145,444,1,2683,13,2015
635,77,5,2667,0,2002
257,489,5,1465,8,2010
23,317,3,2392,5,2007
300,498,4,888,5,2018
722,307,3,2554,14,2013
802,419,5,281,9,2006
124,323,4,638,2,2016
552,482,5,2909,14,2013
110,495,2,1029,7,2013
601,201,5,1900,15,2014
88,336,3,2794,14,2017
381,14,2,2284,5,2013
906,174,1,2756,8,2021
55,119,2,2527,3,2020
374,212,5,1967,0,2007
314,339,5,1006,1,2010
692,219,1,1256,9,2012
455,306,1,540,9,2015
447,359,4,1629,7,2016
781,127,5,1470,13,2011
894,283,2,1911,0,2006
549,289,3,1382,5,2012
208,480,4,2649,5,2017
269,230,4,1031,14,2019
818,33,5,510,4,2007
634,262,5,2311,3,2019
420,462,5,1571,11,2004
214,452,3,1106,10,2008
289,470,5,2639,12,2009
787,73,5,2469,1,2004
671,164,2,118,1,2004
866,133,2,2793,9,2014
291,183,2,807,5,2011
783,259,4,2272,8,2008
773,248,2,2640,7,2015
682,185,4,283,12,2010
273,435,1,483,3,2018
153,88,3,2625,8,2000
486,23,4,1405,7,2013
518,352,4,1650,0,2020
71,398,3,1075,14,2010
739,345,2,2963,12,2007
990,446,1,223,13,2017
234,11,1,1461,3,2020
995,8,4,253,8,2012
813,32,2,1138,6,2007
232,314,2,2156,1,2001
544,497,2,1440,12,2012
20,227,2,2255,1,2019
736,165,2,325,9,2013
144,26,2,2047,4,2021
964,409,4,1892,9,2020
201,162,5,2833,0,2010
737,97,1,2098,12,2007
531,310,4,1367,13,2010
767,186,4,1684,10,2021
838,55,1,7,1,2005
515,227,4,187,11,2004
954,92,4,2939,1,2015
753,356,1,477,0,2010
362,51,5,386,6,2013
764,80,3,2608,13,2001
72,270,3,2710,9,2002
373,471,3,600,15,2019
842,477,4,656,7,2003
945,84,4,1682,0,2005
404,146,2,650,15,2000
359,97,3,1454,9,2007
156,148,3,1145,12,2008
689,315,3,1546,12,2016
446,436,5,1640,0,2013
211,151,4,2613,3,2004
86,184,5,1870,8,2011
522,248,2,1407,13,2010
175,37,5,2493,5,2004
734,162,5,1262,0,2009
427,247,2,2250,3,2014
307,156,4,1638,14,2009
173,302,2,136,5,2003
463,457,1,1362,14,2009
535,14,5,2028,13,2019
99,267,2,1099,1,2000
333,93,3,2842,5,2016
272,257,2,582,14,2010
642,486,5,1205,4,2019
34,81,2,264,8,2000
826,19,2,2252,0,2013
857,43,3,1193,8,2019
93,258,5,1151,4,2016
529,390,2,2418,2,2015
646,360,3,1912,8,2014
445,132,1,2260,4,2016
712,97,3,519,13,2016
499,34,1,2913,9,2011
188,385,5,155,13,2015
721,492,4,63,0,2005
369,52,2,2481,3,2012
534,332,3,1295,9,2012
904,64,4,2724,2,2020
811,170,3,2423,0,2016
8,408,1,581,10,2011
46,230,5,15,5,2018
765,339,4,109,4,2013
348,46,5,1723,1,2002
52,349,1,659,1,2004
436,28,4,1578,11,2011
164,289,5,2861,11,2018
319,301,4,2238,4,2009
57,248,3,553,11,2009
438,421,4,1709,11,2013
94,248,2,1704,8,2007
686,357,3,1867,9,2015
591,274,2,192,3,2006
888,262,4,960,12,2012
989,156,3,480,8,2000
247,57,3,2095,7,2004
136,296,2,2030,5,2013
163,292,3,2730,14,2006
182,323,4,1102,5,2004
804,90,4,296,12,2009
1,101,2,1260,11,2019
62,42,2,2640,10,2001
863,292,5,1599,4,2009
895,420,2,1065,2,2017
508,313,3,1132,12,2014
112,342,2,1358,8,2008
293,385,3,2910,3,2001
473,369,4,1992,13,2019
688,426,1,1145,0,2013
748,60,3,1467,9,2002
533,380,5,1790,12,2002
659,192,5,2118,5,2018
538,300,1,485,8,2000
47,90,3,1830,5,2017
770,284,2,1984,5,2012
832,356,3,723,4,2005
576,326,5,1452,12,2006
402,452,1,1163,8,2018
749,162,3,425,4,2009
789,348,1,325,7,2016
229,200,5,1663,4,2020
537,137,1,1497,0,2018
400,147,3,1725,14,2014
799,270,4,1470,2,2006
506,165,4,1414,8,2021
149,264,4,547,11,2017
901,63,4,2699,1,2000
541,281,3,1177,11,2010
469,370,3,296,1,2005
771,233,1,1862,0,2010
840,328,5,870,1,2019
953,157,1,2273,8,2019
749,450,1,1716,12,2012
93,348,5,2609,10,2014
880,357,2,1627,10,2000
595,194,4,1180,8,2006
786,334,3,1138,7,2021
952,472,1,2552,1,2002
277,315,3,854,0,2014
591,99,3,1920,6,2012
60,385,5,1080,1,2010
371,430,4,406,9,2015
707,453,3,2872,11,2018
797,376,2,1251,14,2002
423,99,3,164,11,2003
943,145,1,511,10,2002
781,173,1,547,14,2012
103,460,3,747,14,2002
523,434,4,2269,10,2002
993,218,4,2654,3,2016
995,418,5,2583,1,2007
554,143,1,1666,5,2015
726,377,4,1326,0,2020
827,211,2,258,6,2005
230,338,3,1970,10,2014
343,171,2,2034,6,2002
670,90,3,1788,0,2021
503,440,2,268,12,2008
523,467,3,1708,13,2020
810,492,4,1090,4,2013
894,325,3,2538,8,2014
706,183,4,1202,10,2000
929,178,4,758,1,2014
944,462,4,511,14,2009
540,367,4,120,4,2004
711,204,4,1652,12,2001
856,141,5,1689,4,2016
851,178,1,883,2,2010
311,281,5,2506,6,2005
728,193,4,364,1,2015
783,427,3,2236,15,2018
901,114,4,1917,9,2011
322,436,2,1663,15,2000
393,337,5,2444,13,2016
153,37,3,1715,11,2009
92,85,2,425,10,2005
77,426,5,584,14,2014
642,467,4,803,0,2000
823,497,4,1803,1,2016
523,475,1,2052,13,2001
746,118,2,1155,5,2000
561,243,2,1602,6,2000
116,323,2,1794,11,2008
956,436,3,175,15,2009
652,235,1,1082,4,2003
82,68,1,2205,4,2013
274,411,3,2690,14,2012
473,482,3,978,1,2008
838,311,5,1136,7,2019
659,233,4,2753,4,2020
949,390,1,504,1,2009
328,139,3,539,0,2013
198,58,5,1145,4,2008
719,298,3,115,8,2000
716,214,2,569,5,2008
951,58,1,1450,9,2015
962,79,4,1731,1,2004
816,289,2,2488,10,2019
21,339,5,1360,9,2018
548,228,4,2264,14,2001
499,28,5,2025,11,2001
49,38,1,998,7,2017
28,287,2,2393,15,2017
79,19,3,845,7,2020
671,102,2,2745,6,2016
898,189,4,2361,13,2009
573,296,2,1357,12,2004
280,381,4,2417,0,2020
520,11,5,515,5,2020
466,39,3,675,12,2021
839,372,2,2126,13,2011
103,389,3,118,0,2001
328,119,5,427,3,2006
498,235,1,936,8,2001
332,52,1,1013,9,2012
611,478,5,2250,5,2004
962,371,5,2393,4,2004
224,151,3,1249,5,2013
50,284,1,2037,2,2019
337,155,2,449,1,2008
760,242,4,1638,4,2020
169,52,3,1643,14,2008
112,213,2,637,2,2018
217,206,4,34,6,2006
767,260,4,763,5,2005
449,470,2,1645,14,2021
941,132,3,2836,11,2009
215,500,2,742,4,2005
268,362,3,1370,10,2007
452,362,2,1512,5,2017
748,57,5,2362,15,2016
504,425,3,1897,4,2015
919,276,2,2259,3,2013
45,157,2,890,5,2018
968,281,5,1446,1,2011
789,84,2,1638,5,2015
144,214,5,1777,1,2011
893,443,5,945,0,2007
743,474,5,1720,14,2020
767,39,2,160,2,2003
135,78,1,2218,12,2003
404,463,4,1995,4,2019
159,124,5,2789,10,2008
489,376,2,2163,1,2012
57,119,4,1297,0,2010
338,324,2,2941,10,2019
541,458,3,1729,1,2001
661,339,2,2305,2,2010
22,417,3,1657,7,2021
727,222,5,1514,10,2019
468,401,5,2682,5,2000
478,198,1,1574,6,2006
779,35,3,1093,7,2004
753,46,1,1980,7,2006
496,301,3,635,0,2004
503,451,2,68,0,2019
909,233,3,646,4,2007
264,132,3,2806,3,2004
401,274,4,2265,6,2007
826,150,2,2331,8,2017
920,393,1,1293,9,2011
149,342,5,1341,12,2006
929,484,3,2515,11,2014
594,196,1,2266,2,2005
919,122,1,1832,0,2008
954,172,5,759,2,2007
737,217,2,348,9,2004
5,452,5,404,15,2009
785,177,3,1955,15,2010
536,394,2,2030,8,2018
246,493,5,2421,11,2010
515,119,1,1828,5,2003
73,101,1,2645,3,2007
53,60,2,68,0,2004
95,31,1,1539,4,2006
851,355,3,990,15,2021
709,424,2,362,5,2014
839,211,3,2355,14,2008
182,491,2,2754,14,2005
383,152,5,625,13,2013
32,397,4,920,6,2006
627,70,2,1042,9,2005
881,180,2,1888,2,2016
432,172,1,900,0,2019
744,253,5,1048,3,2005
26,8,4,1598,12,2010
899,204,4,1821,8,2011
76,205,2,1758,11,2011
659,448,2,1381,5,2016
939,195,2,1048,1,2001
630,367,2,1033,14,2013
954,65,2,1819,0,2008
550,136,5,1271,14,2003
816,99,3,1300,11,2015
461,388,4,2167,0,2019
515,105,4,2058,15,2002
846,448,1,856,13,2017
419,421,3,2758,14,2003
289,255,1,689,11,2010
721,217,3,2931,3,2009
709,363,3,2884,0,2013
141,32,2,2150,10,2005
119,382,1,2503,3,2013
505,396,5,1430,15,2018
744,339,4,2786,9,2018
679,144,4,1429,14,2011
997,32,3,1490,7,2010
878,83,1,427,2,2018
385,34,2,1194,6,2014
603,42,4,606,7,2010
21,324,2,2352,6,2008
